contributor_zip5,Sanders,Warren,winner,advantage,city,state,county,state_fips,county_fips,latitude,longitude
62035,185.1,0,Sanders,185.1,GODFREY,IL,MADISON,17,119,38.961382,-90.2313
11949,185.02,0,Sanders,185.02,MANORVILLE,NY,SUFFOLK,36,103,40.865988,-72.781384
03054,185,381,Warren,196,MERRIMACK,NH,HILLSBOROUGH,33,011,42.851797,-71.514782
06472,185,0,Sanders,185,NORTHFORD,CT,NEW HAVEN,09,009,41.376411,-72.769162
07751,185,0,Sanders,185,MORGANVILLE,NJ,MONMOUTH,34,025,40.359512,-74.261824
19970,185,0,Sanders,185,OCEAN VIEW,DE,SUSSEX,10,005,38.557199,-75.097121
20650,185,55,Sanders,130,LEONARDTOWN,MD,SAINT MARYS,24,037,38.263075,-76.632899
24153,185,200,Warren,15,SALEM,VA,SALEM,51,775,37.28349,-80.119264
33073,185,0,Sanders,185,POMPANO BEACH,FL,BROWARD,12,011,26.300892,-80.176926
53126,185,0,Sanders,185,FRANKSVILLE,WI,RACINE,55,101,42.79102,-87.995284
73068,185,0,Sanders,185,NOBLE,OK,CLEVELAND,40,027,35.136288,-97.277051
77534,185,0,Sanders,185,DANBURY,TX,BRAZORIA,48,039,29.216538,-95.29051
80814,185,0,Sanders,185,DIVIDE,CO,TELLER,08,119,38.929656,-105.167164
90620,185,250,Warren,65,BUENA PARK,CA,ORANGE,06,059,33.841658,-118.007763
91768,185,0,Sanders,185,POMONA,CA,LOS ANGELES,06,037,34.063498,-117.792198
03839,184.94,0,Sanders,184.94,ROCHESTER,NH,STRAFFORD,33,017,43.257062,-70.983824
12472,184.7,151.5,Sanders,33.19999999999999,ROSENDALE,NY,ULSTER,36,111,41.851042,-74.070249
84068,184.7,790,Warren,605.3,PARK CITY,UT,SUMMIT,49,043,40.6463,-111.4972
51503,184.2,685,Warren,500.8,COUNCIL BLUFFS,IA,POTTAWATTAMIE,19,155,41.246274,-95.772066
58075,184.18,0,Sanders,184.18,WAHPETON,ND,RICHLAND,38,077,46.290014,-96.715204
02109,184,1397,Warren,1213,BOSTON,MA,SUFFOLK,25,025,42.363244,-71.053774
03044,184,0,Sanders,184,FREMONT,NH,ROCKINGHAM,33,015,42.990024,-71.129684
46237,184,135,Sanders,49,INDIANAPOLIS,IN,MARION,18,097,39.679544,-86.088522
75160,184,0,Sanders,184,TERRELL,TX,KAUFMAN,48,257,32.752064,-96.29278
12919,183.99,0,Sanders,183.99,CHAMPLAIN,NY,CLINTON,36,019,44.961284,-73.43788
60133,183.84,0,Sanders,183.84,HANOVER PARK,IL,COOK,17,031,41.976527,-88.146054
78266,183.75,225,Warren,41.25,SAN ANTONIO,TX,COMAL,48,091,29.655018,-98.319651
03867,183.7,310,Warren,126.30000000000001,ROCHESTER,NH,STRAFFORD,33,017,43.301315,-70.992932
05677,183.7,307.18,Warren,123.48000000000002,WATERBURY CENTER,VT,WASHINGTON,50,023,44.392058,-72.705846
08502,183.7,1013.39,Warren,829.69,BELLE MEAD,NJ,SOMERSET,34,035,40.441612,-74.655414
53015,183.7,0,Sanders,183.7,CLEVELAND,WI,MANITOWOC,55,071,43.913904,-87.805634
95620,183.7,589.2,Warren,405.50000000000006,DIXON,CA,SOLANO,06,095,38.395507,-121.817449
14614,183.69,0,Sanders,183.69,ROCHESTER,NY,MONROE,36,055,43.158497,-77.615439
53536,183.69,165.01,Sanders,18.680000000000007,EVANSVILLE,WI,ROCK,55,105,42.766456,-89.24993
66087,183.69,0,Sanders,183.69,TROY,KS,DONIPHAN,20,043,39.76364,-95.166543
12123,183.6,130,Sanders,53.599999999999994,NASSAU,NY,RENSSELAER,36,083,42.527117,-73.595191
23146,183.2,0,Sanders,183.2,ROCKVILLE,VA,HANOVER,51,085,37.723864,-77.712476
84010,183.19,635,Warren,451.81,BOUNTIFUL,UT,DAVIS,49,011,40.876161,-111.823544
12583,183,1080,Warren,897,TIVOLI,NY,DUTCHESS,36,027,42.053564,-73.890926
27502,183,366.86,Warren,183.86,APEX,NC,WAKE,37,183,35.711544,-78.9187
29036,183,0,Sanders,183,CHAPIN,SC,LEXINGTON,45,063,34.137696,-81.342789
33462,183,0,Sanders,183,LAKE WORTH,FL,PALM BEACH,12,099,26.574566,-80.075928
35773,183,18,Sanders,165,TONEY,AL,MADISON,01,089,34.897392,-86.709413
45208,183,2150.65,Warren,1967.65,CINCINNATI,OH,HAMILTON,39,061,39.13687,-84.434934
48843,183,300,Warren,117,HOWELL,MI,LIVINGSTON,26,093,42.572706,-83.910154
78619,183,571.26,Warren,388.26,DRIFTWOOD,TX,HAYS,48,209,30.10744,-98.05577
34985,182.7,0,Sanders,182.7,PORT SAINT LUCIE,FL,SAINT LUCIE,12,111,27.4464,-80.3259
29702,182.63,0,Sanders,182.63,BLACKSBURG,SC,CHEROKEE,45,021,35.100616,-81.470938
28465,182.5,455.65999999999997,Warren,273.15999999999997,OAK ISLAND,NC,BRUNSWICK,37,019,33.907604,-78.124192
50254,182.5,0,Sanders,182.5,THAYER,IA,UNION,19,175,40.983608,-94.071502
93106,182.42,0,Sanders,182.42,SANTA BARBARA,CA,SANTA BARBARA,06,083,34.414418,-119.847477
91221,182.4,0,Sanders,182.4,GLENDALE,CA,LOS ANGELES,06,037,34.1427,-118.2544
48463,182.2,0,Sanders,182.2,OTISVILLE,MI,GENESEE,26,049,43.161388,-83.529922
50208,182.2,0,Sanders,182.2,NEWTON,IA,JASPER,19,099,41.724929,-93.038975
12076,182,0,Sanders,182,GILBOA,NY,SCHOHARIE,36,095,42.416492,-74.38959
29169,182,0,Sanders,182,WEST COLUMBIA,SC,LEXINGTON,45,063,33.990967,-81.100879
35216,182,110,Sanders,72,BIRMINGHAM,AL,JEFFERSON,01,073,33.42109,-86.783272
55923,182,0,Sanders,182,CHATFIELD,MN,FILLMORE,27,045,43.846836,-92.089802
59701,182,250,Warren,68,BUTTE,MT,SILVER BOW,30,093,45.98744,-112.505212
64024,182,0,Sanders,182,EXCELSIOR SPRINGS,MO,CLAY,29,047,39.321207,-94.220368
27263,181.95,0,Sanders,181.95,HIGH POINT,NC,GUILFORD,37,081,35.906674,-79.953118
49093,181.7,1007,Warren,825.3,THREE RIVERS,MI,SAINT JOSEPH,26,149,41.97611,-85.638957
63050,181.7,96.14,Sanders,85.55999999999999,HILLSBORO,MO,JEFFERSON,29,099,38.263446,-90.57318
21244,181.66,425,Warren,243.34,WINDSOR MILL,MD,BALTIMORE,24,005,39.333482,-76.784446
47909,181.6,206.03,Warren,24.430000000000007,LAFAYETTE,IN,TIPPECANOE,18,157,40.31491,-86.886206
08721,181.5,0,Sanders,181.5,BAYVILLE,NJ,OCEAN,34,029,39.90437,-74.211415
43617,181.5,0,Sanders,181.5,TOLEDO,OH,LUCAS,39,095,41.667276,-83.722526
92232,181.4,0,Sanders,181.4,CALEXICO,CA,IMPERIAL,06,025,32.6786,-115.4981
34433,181.36,0,Sanders,181.36,DUNNELLON,FL,CITRUS,12,017,28.995093,-82.544934
98605,181.16,0,Sanders,181.16,BINGEN,WA,KLICKITAT,53,039,45.78161,-121.545638
05839,181.11,0,Sanders,181.11,GLOVER,VT,ORLEANS,50,019,44.677822,-72.221718
81054,181.1,0,Sanders,181.1,LAS ANIMAS,CO,BENT,08,011,37.897424,-103.072539
03275,181,0,Sanders,181,SUNCOOK,NH,MERRIMACK,33,013,43.169076,-71.410731
05089,181,172.94,Sanders,8.060000000000002,WINDSOR,VT,WINDSOR,50,027,43.483742,-72.456561
07920,181,2110,Warren,1929,BASKING RIDGE,NJ,SOMERSET,34,035,40.676082,-74.56337
12873,181,0,Sanders,181,SHUSHAN,NY,WASHINGTON,36,115,43.117998,-73.31896
13031,181,958.94,Warren,777.94,CAMILLUS,NY,ONONDAGA,36,067,43.048294,-76.296796
14051,181,1126.93,Warren,945.9300000000001,EAST AMHERST,NY,ERIE,36,029,43.044214,-78.698155
18222,181,155,Sanders,26,DRUMS,PA,LUZERNE,42,079,41.039833,-76.011352
18834,181,0,Sanders,181,NEW MILFORD,PA,SUSQUEHANNA,42,115,41.840156,-75.736484
19034,181,0,Sanders,181,FORT WASHINGTON,PA,MONTGOMERY,42,091,40.135806,-75.20648
29208,181,0,Sanders,181,COLUMBIA,SC,RICHLAND,45,079,33.998363,-81.028028
30214,181,310,Warren,129,FAYETTEVILLE,GA,FAYETTE,13,113,33.480465,-84.480396
32169,181,0,Sanders,181,NEW SMYRNA BEACH,FL,VOLUSIA,12,127,28.977052,-80.861793
32583,181,0,Sanders,181,MILTON,FL,SANTA ROSA,12,113,30.566126,-86.970229
33125,181,50,Sanders,131,MIAMI,FL,MIAMI-DADE,12,086,25.783414,-80.239362
33193,181,150,Sanders,31,MIAMI,FL,MIAMI-DADE,12,086,25.69885,-80.448256
33954,181,0,Sanders,181,PORT CHARLOTTE,FL,CHARLOTTE,12,015,27.023142,-82.12543
34287,181,0,Sanders,181,NORTH PORT,FL,SARASOTA,12,115,27.05246,-82.242386
38157,181,0,Sanders,181,MEMPHIS,TN,SHELBY,47,157,35.113073,-89.891931
44618,181,0,Sanders,181,DALTON,OH,WAYNE,39,169,40.765022,-81.67671
48848,181,411.54,Warren,230.54000000000002,LAINGSBURG,MI,SHIAWASSEE,26,155,42.87317,-84.389242
53405,181,300,Warren,119,RACINE,WI,RACINE,55,101,42.733967,-87.821138
65622,181,0,Sanders,181,BUFFALO,MO,DALLAS,29,059,37.614374,-93.107448
81082,181,200,Warren,19,TRINIDAD,CO,LAS ANIMAS,08,071,37.205746,-104.455534
93240,181,0,Sanders,181,LAKE ISABELLA,CA,KERN,06,029,35.619823,-118.420461
95457,181,75,Sanders,106,LOWER LAKE,CA,LAKE,06,033,38.878292,-122.557231
95525,181,264.36,Warren,83.36000000000001,BLUE LAKE,CA,HUMBOLDT,06,023,40.926246,-123.858349
98557,181,0,Sanders,181,MCCLEARY,WA,GRAYS HARBOR,53,027,47.040396,-123.272795
99559,181,55,Sanders,126,BETHEL,AK,BETHEL,02,050,60.912509,-161.9762
19154,180.99,0,Sanders,180.99,PHILADELPHIA,PA,PHILADELPHIA,42,101,40.092813,-74.985644
00730,180.9,0,Sanders,180.9,PONCE,PR,PONCE,72,113,18.032129,-66.6236
08322,180.86,1389.59,Warren,1208.73,FRANKLINVILLE,NJ,GLOUCESTER,34,015,39.618266,-75.037741
97449,180.71,0,Sanders,180.71,LAKESIDE,OR,COOS,41,011,43.571127,-124.080896
55350,180.7,0,Sanders,180.7,HUTCHINSON,MN,MCLEOD,27,085,44.890535,-94.433988
23236,180.61,240,Warren,59.389999999999986,RICHMOND,VA,CHESTERFIELD,51,041,37.467781,-77.58848
93715,180.56,0,Sanders,180.56,FRESNO,CA,FRESNO,06,019,36.7475,-119.7716
89158,180.32,100,Sanders,80.32,LAS VEGAS,NV,CLARK,32,003,36.108047,-115.176789
72120,180.2,120,Sanders,60.19999999999999,SHERWOOD,AR,PULASKI,05,119,34.894327,-92.238748
01376,180.14,666.3,Warren,486.15999999999997,TURNERS FALLS,MA,FRANKLIN,25,011,42.593404,-72.540041
47203,180.1,500,Warren,319.9,COLUMBUS,IN,BARTHOLOMEW,18,005,39.231203,-85.83506
90707,180.1,0,Sanders,180.1,BELLFLOWER,CA,LOS ANGELES,06,037,33.8819,-118.1162
01072,180,1435.06,Warren,1255.06,SHUTESBURY,MA,FRANKLIN,25,011,42.463022,-72.419998
04572,180,197,Warren,17,WALDOBORO,ME,LINCOLN,23,015,44.10846,-69.363818
21158,180,0,Sanders,180,WESTMINSTER,MD,CARROLL,24,013,39.63549,-77.025642
55415,180,869,Warren,689,MINNEAPOLIS,MN,HENNEPIN,27,053,44.974624,-93.256655
65707,180,0,Sanders,180,MILLER,MO,LAWRENCE,29,109,37.230362,-93.820772
73507,180,65,Sanders,115,LAWTON,OK,COMANCHE,40,031,34.732042,-98.469212
74126,180,0,Sanders,180,TULSA,OK,TULSA,40,143,36.230793,-96.027374
83340,180,340,Warren,160,KETCHUM,ID,BLAINE,16,013,43.792982,-114.625073
85635,180,500,Warren,320,SIERRA VISTA,AZ,COCHISE,04,003,31.586057,-110.172918
64134,179.86,0,Sanders,179.86,KANSAS CITY,MO,JACKSON,29,095,38.927527,-94.48165
35022,179.7,0,Sanders,179.7,BESSEMER,AL,JEFFERSON,01,073,33.333662,-86.96042
88337,179.7,0,Sanders,179.7,LA LUZ,NM,OTERO,35,035,33.03294,-105.866009
96551,179.7,0,Sanders,179.7,DPO,AP,,,,0,0
98568,179.7,0,Sanders,179.7,OAKVILLE,WA,GRAYS HARBOR,53,027,46.87144,-123.312772
88004,179.43,0,Sanders,179.43,LAS CRUCES,NM,DONA ANA,35,013,32.191182,-106.920539
30035,179.2,300,Warren,120.80000000000001,DECATUR,GA,DEKALB,13,089,33.733176,-84.203162
16740,179,0,Sanders,179,MOUNT JEWETT,PA,MCKEAN,42,083,41.739405,-78.65361
17078,179,0,Sanders,179,PALMYRA,PA,LEBANON,42,075,40.292796,-76.586617
24148,179,0,Sanders,179,RIDGEWAY,VA,HENRY,51,089,36.597444,-79.858436
70816,179,0,Sanders,179,BATON ROUGE,LA,EAST BATON ROUGE,22,033,30.42821,-91.019292
88022,179,0,Sanders,179,ARENAS VALLEY,NM,GRANT,35,017,32.796971,-108.184464
94083,179,0,Sanders,179,SOUTH SAN FRANCISCO,CA,SAN MATEO,06,081,37.6548,-122.4064
97231,179,2946.92,Warren,2767.92,PORTLAND,OR,MULTNOMAH,41,051,45.712144,-122.840044
54911,178.9,516.3,Warren,337.4,APPLETON,WI,OUTAGAMIE,55,087,44.275824,-88.374477
47229,178.74,0,Sanders,178.74,CROTHERSVILLE,IN,JACKSON,18,071,38.805169,-85.8614
01522,178.7,0,Sanders,178.7,JEFFERSON,MA,WORCESTER,25,027,42.376355,-71.872314
07202,178.7,0,Sanders,178.7,ELIZABETH,NJ,UNION,34,039,40.65083,-74.215865
77545,178.7,0,Sanders,178.7,FRESNO,TX,FORT BEND,48,157,29.545481,-95.468351
23693,178.5,0,Sanders,178.5,YORKTOWN,VA,YORK,51,199,37.121112,-76.447328
48854,178.4,0,Sanders,178.4,MASON,MI,INGHAM,26,065,42.581376,-84.46032
33028,178.35,0,Sanders,178.35,PEMBROKE PINES,FL,BROWARD,12,011,26.019434,-80.344562
59406,178.09,0,Sanders,178.09,GREAT FALLS,MT,CASCADE,30,013,47.5001,-111.3003
19709,178.06,825,Warren,646.94,MIDDLETOWN,DE,NEW CASTLE,10,003,39.477098,-75.671734
02646,178,1085,Warren,907,HARWICH PORT,MA,BARNSTABLE,25,001,41.672796,-70.069212
14505,178,0,Sanders,178,MARION,NY,WAYNE,36,117,43.155061,-77.175823
22183,178,0,Sanders,178,VIENNA,VA,FAIRFAX,51,059,38.9014,-77.2656
61520,178,0,Sanders,178,CANTON,IL,FULTON,17,057,40.544014,-90.048938
77845,178,956.03,Warren,778.03,COLLEGE STATION,TX,BRAZOS,48,041,30.55637,-96.283992
85304,178,280,Warren,102,GLENDALE,AZ,MARICOPA,04,013,33.596208,-112.179006
95301,178,181.5,Warren,3.5,ATWATER,CA,MERCED,06,047,37.29314,-120.645957
45430,177.95999999999998,0,Sanders,177.95999999999998,DAYTON,OH,MONTGOMERY,39,113,39.716352,-84.082898
06706,177.7,0,Sanders,177.7,WATERBURY,CT,NEW HAVEN,09,009,41.534804,-73.02277
88203,177.7,0,Sanders,177.7,ROSWELL,NM,CHAVES,35,005,33.262522,-104.539816
02652,177.1,0,Sanders,177.1,NORTH TRURO,MA,BARNSTABLE,25,001,42.043244,-70.103584
66224,177.06,150,Sanders,27.060000000000002,OVERLAND PARK,KS,JOHNSON,20,091,38.860254,-94.628632
01420,177,807.5,Warren,630.5,FITCHBURG,MA,WORCESTER,25,027,42.582812,-71.80659
03466,177,350,Warren,173,WEST CHESTERFIELD,NH,CHESHIRE,33,005,42.894234,-72.512886
05851,177,0,Sanders,177,LYNDONVILLE,VT,CALEDONIA,50,005,44.546291,-72.05016
07926,177,450,Warren,273,BROOKSIDE,NJ,MORRIS,34,027,40.7945,-74.5685
09034,177,75,Sanders,102,APO,AE,,,,0,0
10453,177,10,Sanders,167,BRONX,NY,BRONX,36,005,40.853612,-73.913576
11793,177,0,Sanders,177,WANTAGH,NY,NASSAU,36,059,40.67766,-73.512061
14548,177,0,Sanders,177,SHORTSVILLE,NY,ONTARIO,36,069,42.978958,-77.25127
17522,177,0,Sanders,177,EPHRATA,PA,LANCASTER,42,071,40.173281,-76.165804
20229,177,0,Sanders,177,WASHINGTON,DC,DISTRICT OF COLUMBIA,11,001,38.8951,-77.0369
22932,177,0,Sanders,177,CROZET,VA,ALBEMARLE,51,003,38.130301,-78.685998
23663,177,0,Sanders,177,HAMPTON,VA,HAMPTON CITY,51,650,37.033959,-76.3196
23701,177,0,Sanders,177,PORTSMOUTH,VA,PORTSMOUTH CITY,51,740,36.812324,-76.36945
30102,177,99.75,Sanders,77.25,ACWORTH,GA,CHEROKEE,13,057,34.108712,-84.637923
38018,177,275,Warren,98,CORDOVA,TN,SHELBY,47,157,35.13656,-89.773294
39465,177,0,Sanders,177,PETAL,MS,FORREST,28,035,31.328319,-89.184296
49712,177,0,Sanders,177,BOYNE CITY,MI,CHARLEVOIX,26,029,45.197244,-85.010655
50538,177,0,Sanders,177,FARNHAMVILLE,IA,CALHOUN,19,025,42.281668,-94.446074
55805,177,150,Sanders,27,DULUTH,MN,SAINT LOUIS,27,137,46.801219,-92.094783
60604,177,0,Sanders,177,CHICAGO,IL,COOK,17,031,41.877116,-87.624727
71232,177,0,Sanders,177,DELHI,LA,RICHLAND,22,083,32.421878,-91.543713
77068,177,150,Sanders,27,HOUSTON,TX,HARRIS,48,201,30.006202,-95.487942
78213,177,470,Warren,293,SAN ANTONIO,TX,BEXAR,48,029,29.520217,-98.528196
80018,177,150,Sanders,27,AURORA,CO,ARAPAHOE,08,005,39.68927,-104.678677
85713,177,472.5,Warren,295.5,TUCSON,AZ,PIMA,04,019,32.196131,-111.005014
92333,177,0,Sanders,177,FAWNSKIN,CA,SAN BERNARDINO,06,071,34.275002,-116.938055
92411,177,0,Sanders,177,SAN BERNARDINO,CA,SAN BERNARDINO,06,071,34.122887,-117.327974
93546,177,640,Warren,463,MAMMOTH LAKES,CA,MONO,06,051,37.651343,-118.888918
95113,177,0,Sanders,177,SAN JOSE,CA,SANTA CLARA,06,085,37.334064,-121.892073
95252,177,250,Warren,73,VALLEY SPRINGS,CA,CALAVERAS,06,009,38.163789,-120.830425
96052,177,150,Sanders,27,LEWISTON,CA,TRINITY,06,105,40.84712,-122.829531
96143,177,0,Sanders,177,KINGS BEACH,CA,PLACER,06,061,39.26931,-120.043352
96145,177,400,Warren,223,TAHOE CITY,CA,PLACER,06,061,39.141161,-120.175474
96931,177,0,Sanders,177,TAMUNING,GU,GUAM,66,010,13.4839,144.7769
04941,176.9,0,Sanders,176.9,FREEDOM,ME,WALDO,23,027,44.463434,-69.271369000000007
73003,176.89,238,Warren,61.110000000000014,EDMOND,OK,OKLAHOMA,40,109,35.667505,-97.496047
85268,176.81,393.63,Warren,216.82,FOUNTAIN HILLS,AZ,MARICOPA,04,013,33.60374,-111.74248299999999
35124,176.7,180,Warren,3.3000000000000114,PELHAM,AL,SHELBY,01,117,33.309422,-86.764955
60523,176.7,300,Warren,123.30000000000001,OAK BROOK,IL,DUPAGE,17,043,41.836421,-87.952011
92301,176.7,0,Sanders,176.7,ADELANTO,CA,SAN BERNARDINO,06,071,34.665726,-117.501324
63030,176.2,0,Sanders,176.2,FLETCHER,MO,JEFFERSON,29,099,38.144218,-90.737562
19044,176.17000000000002,0,Sanders,176.17000000000002,HORSHAM,PA,MONTGOMERY,42,091,40.188486,-75.148777
55072,176.1,0,Sanders,176.1,SANDSTONE,MN,PINE,27,115,46.152068,-92.736406
02871,176,1680,Warren,1504,PORTSMOUTH,RI,NEWPORT,44,005,41.585358,-71.25741
20690,176,0,Sanders,176,TALL TIMBERS,MD,SAINT MARYS,24,037,38.157656,-76.527974
27524,176,0,Sanders,176,FOUR OAKS,NC,JOHNSTON,37,101,35.418054,-78.369767
32909,176,0,Sanders,176,PALM BAY,FL,BREVARD,12,009,27.910836,-80.657419
32962,176,0,Sanders,176,VERO BEACH,FL,INDIAN RIVER,12,061,27.58724,-80.38454
37408,176,0,Sanders,176,CHATTANOOGA,TN,HAMILTON,47,065,35.029576,-85.309118
86339,175.73,200,Warren,24.27000000000001,SEDONA,AZ,COCONINO,04,005,34.8697,-111.7604
11550,175.26,0,Sanders,175.26,HEMPSTEAD,NY,NASSAU,36,059,40.700705,-73.620907
01474,175,0,Sanders,175,WEST TOWNSEND,MA,MIDDLESEX,25,017,42.669670000000004,-71.743376
01719,175,515,Warren,340,BOXBOROUGH,MA,MIDDLESEX,25,017,42.491359,-71.517726
30139,175,0,Sanders,175,FAIRMOUNT,GA,GORDON,13,129,34.436647,-84.693053
32024,175,0,Sanders,175,LAKE CITY,FL,COLUMBIA,12,023,30.063128,-82.71866
37343,175,93.03,Sanders,81.97,HIXSON,TN,HAMILTON,47,065,35.170628,-85.204475
44132,175,0,Sanders,175,EUCLID,OH,CUYAHOGA,39,035,41.608234,-81.500969
55808,175,0,Sanders,175,DULUTH,MN,SAINT LOUIS,27,137,46.683756,-92.238642
60165,175,0,Sanders,175,STONE PARK,IL,COOK,17,031,41.902296,-87.878701
63011,175,525,Warren,350,BALLWIN,MO,SAINT LOUIS,29,189,38.603679,-90.56038
65041,175,0,Sanders,175,HERMANN,MO,GASCONADE,29,073,38.652924,-91.504868
68901,175,0,Sanders,175,HASTINGS,NE,ADAMS,31,001,40.589499000000004,-98.387596
79762,175,0,Sanders,175,ODESSA,TX,ECTOR,48,135,31.923432,-102.341173
79925,175,0,Sanders,175,EL PASO,TX,EL PASO,48,141,31.790819,-106.376901
95481,175,0,Sanders,175,TALMAGE,CA,MENDOCINO,06,045,39.130998,-123.1629
08846,174.72,158.75,Sanders,15.969999999999999,MIDDLESEX,NJ,MIDDLESEX,34,023,40.574029,-74.498354
33406,174.7,60,Sanders,114.69999999999999,WEST PALM BEACH,FL,PALM BEACH,12,099,26.662945,-80.090513
89131,174.7,891.86,Warren,717.1600000000001,LAS VEGAS,NV,CLARK,32,003,36.305996,-115.246109
96020,174.7,0,Sanders,174.7,CHESTER,CA,PLUMAS,06,063,40.25644,-121.29327
06031,174.4,0,Sanders,174.4,FALLS VILLAGE,CT,LITCHFIELD,09,005,41.946985,-73.308842
47111,174.34,0,Sanders,174.34,CHARLESTOWN,IN,CLARK,18,019,38.453954,-85.602502
60142,174.29,536.14,Warren,361.85,HUNTLEY,IL,MCHENRY,17,111,42.175852,-88.448772
34108,174,1310,Warren,1136,NAPLES,FL,COLLIER,12,021,26.244492,-81.808154
48622,174,0,Sanders,174,FARWELL,MI,CLARE,26,035,43.821195,-84.878742
63357,174,0,Sanders,174,MARTHASVILLE,MO,WARREN,29,219,38.639274,-91.135233
20736,173.7,150,Sanders,23.69999999999999,OWINGS,MD,CALVERT,24,009,38.689487,-76.615297
71203,173.7,0,Sanders,173.7,MONROE,LA,OUACHITA,22,073,32.59787,-92.032354
38483,173.4,187,Warren,13.599999999999994,SUMMERTOWN,TN,LAWRENCE,47,099,35.433166,-87.324004
75149,173.4,0,Sanders,173.4,MESQUITE,TX,DALLAS,48,113,32.766623,-96.623283
06027,173.18,0,Sanders,173.18,EAST HARTLAND,CT,HARTFORD,09,003,42.00429,-72.914885
07746,173.06,0,Sanders,173.06,MARLBORO,NJ,MONMOUTH,34,025,40.313518,-74.257216
12449,173,0,Sanders,173,LAKE KATRINE,NY,ULSTER,36,111,41.997401,-73.99281
18034,173,0,Sanders,173,CENTER VALLEY,PA,LEHIGH,42,077,40.541339,-75.405354
37684,173,0,Sanders,173,MOUNTAIN HOME,TN,WASHINGTON,47,179,36.308706,-82.375212
49004,173,605.87,Warren,432.87,KALAMAZOO,MI,KALAMAZOO,26,077,42.354367,-85.570464
64030,173,0,Sanders,173,GRANDVIEW,MO,JACKSON,29,095,38.876111,-94.52641
06757,172.9,456,Warren,283.1,KENT,CT,LITCHFIELD,09,005,41.742712,-73.44834
14043,172.8,0,Sanders,172.8,DEPEW,NY,ERIE,36,029,42.898978,-78.708008
01254,172.7,826.9,Warren,654.2,RICHMOND,MA,BERKSHIRE,25,003,42.379056,-73.365874
17257,172.7,259.62,Warren,86.92000000000002,SHIPPENSBURG,PA,CUMBERLAND,42,041,40.040631,-77.497452
31023,172.7,0,Sanders,172.7,EASTMAN,GA,DODGE,13,091,32.188636,-83.195262
44306,172.7,0,Sanders,172.7,AKRON,OH,SUMMIT,39,153,41.04069,-81.479723
82930,172.46,0,Sanders,172.46,EVANSTON,WY,UINTA,56,041,41.288046,-110.762499
30519,172.1,315,Warren,142.9,BUFORD,GA,GWINNETT,13,135,34.093222,-83.935938
12406,172,0,Sanders,172,ARKVILLE,NY,DELAWARE,36,025,42.13114,-74.593668
18942,172,500,Warren,328,OTTSVILLE,PA,BUCKS,42,017,40.470828,-75.16083
23437,172,0,Sanders,172,SUFFOLK,VA,SUFFOLK CITY,51,800,36.640325,-76.801337
27249,172,0,Sanders,172,GIBSONVILLE,NC,GUILFORD,37,081,36.171053,-79.585608
28681,172,0,Sanders,172,TAYLORSVILLE,NC,ALEXANDER,37,003,35.916468,-81.200142
28785,172,150,Sanders,22,WAYNESVILLE,NC,HAYWOOD,37,087,35.607826,-83.02263
33441,172,1417.32,Warren,1245.32,DEERFIELD BEACH,FL,BROWARD,12,011,26.31095,-80.098325
46303,172,180,Warren,8,CEDAR LAKE,IN,LAKE,18,089,41.373628,-87.464439
55328,172,0,Sanders,172,DELANO,MN,WRIGHT,27,171,45.032037,-93.8173
89520,172,0,Sanders,172,RENO,NV,WASHOE,32,031,39.5297,-119.8129
99610,172,0,Sanders,172,KASILOF,AK,KENAI PENINSULA,02,122,60.353592,-151.277367
10546,171.66,0,Sanders,171.66,MILLWOOD,NY,WESTCHESTER,36,119,41.195843000000004,-73.79625
52210,171.66,0,Sanders,171.66,BRANDON,IA,BUCHANAN,19,019,42.330158,-91.999869
40351,171.5,110,Sanders,61.5,MOREHEAD,KY,ROWAN,21,205,38.206694,-83.408598
38401,171.4,138,Sanders,33.400000000000006,COLUMBIA,TN,MAURY,47,119,35.656897,-86.978122
44304,171.4,0,Sanders,171.4,AKRON,OH,SUMMIT,39,153,41.086435,-81.510063
75092,171.1,53,Sanders,118.1,SHERMAN,TX,GRAYSON,48,181,33.627516,-96.719286
29512,171.02,0,Sanders,171.02,BENNETTSVILLE,SC,MARLBORO,45,069,34.633355,-79.707302
07069,171,200,Warren,29,WATCHUNG,NJ,SOMERSET,34,035,40.641608,-74.442228
34613,170.8,754.8,Warren,584,BROOKSVILLE,FL,HERNANDO,12,053,28.555472,-82.524481
86401,170.8,175,Warren,4.199999999999989,KINGMAN,AZ,MOHAVE,04,015,35.395244,-113.991614
51031,170.7,0,Sanders,170.7,LE MARS,IA,PLYMOUTH,19,149,42.786854,-96.203488
85034,170.7,0,Sanders,170.7,PHOENIX,AZ,MARICOPA,04,013,33.432017,-112.012424
93543,170.7,0,Sanders,170.7,LITTLEROCK,CA,LOS ANGELES,06,037,34.49777,-117.932399
95954,170.5,661,Warren,490.5,MAGALIA,CA,BUTTE,06,007,39.927401,-121.545711
78404,170.03,0,Sanders,170.03,CORPUS CHRISTI,TX,NUECES,48,355,27.767794,-97.39837
02043,170,4026.23,Warren,3856.23,HINGHAM,MA,PLYMOUTH,25,023,42.215769,-70.879249
07463,170,677.61,Warren,507.61,WALDWICK,NJ,BERGEN,34,003,41.013875,-74.122565
34482,170,350,Warren,180,OCALA,FL,MARION,12,083,29.253482,-82.282214
