zipcode,city,state,state_fips,latitude,longitude,Booker,Buttigieg,Castro,Delaney,Gabbard,Gillibrand,Harris,Hickenlooper,Inslee,Klobuchar,Messam,O'Rourke,Ryan,Sanders,Trump,Warren,Williamson,Yang,county,county_fips
92311,BARSTOW,CA,06,34.885718,-117.071178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2480.76,NA,NA,NA,SAN BERNARDINO,071
92313,GRAND TERRACE,CA,06,34.032379,-117.313682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,NA,NA,NA,SAN BERNARDINO,071
92314,BIG BEAR CITY,CA,06,34.261866,-116.900222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2139.9,NA,NA,NA,SAN BERNARDINO,071
92315,BIG BEAR LAKE,CA,06,34.247956,-116.921118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1695.75,NA,NA,NA,SAN BERNARDINO,071
92316,BLOOMINGTON,CA,06,34.063,-117.393945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1961.25,NA,NA,NA,SAN BERNARDINO,071
92317,BLUE JAY,CA,06,34.249151,-117.21019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,715,NA,NA,NA,SAN BERNARDINO,071
92320,CALIMESA,CA,06,33.981796,-117.050638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3542.4,NA,NA,NA,RIVERSIDE,065
92321,CEDAR GLEN,CA,06,34.244639,-117.162754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,1045,NA,NA,NA,SAN BERNARDINO,071
92324,COLTON,CA,06,34.026594,-117.265254,40,NA,NA,NA,NA,NA,210,NA,NA,NA,NA,NA,NA,103,9420.25,NA,NA,NA,SAN BERNARDINO,071
92325,CRESTLINE,CA,06,34.244583,-117.291137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2857,2476.1,NA,NA,NA,SAN BERNARDINO,071
92329,PHELAN,CA,06,34.4262,-117.5716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1389.6,NA,NA,NA,SAN BERNARDINO,071
92331,FONTANA,CA,06,34.06,-117.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,NA,NA,NA,SAN BERNARDINO,071
92335,FONTANA,CA,06,34.085692,-117.462491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,2560.5,NA,NA,NA,SAN BERNARDINO,071
92336,FONTANA,CA,06,34.146127,-117.45994,NA,NA,NA,NA,NA,NA,244.09,NA,NA,NA,NA,NA,NA,174,2943.64,NA,NA,NA,SAN BERNARDINO,071
92337,FONTANA,CA,06,34.05186,-117.466884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,431.75,NA,NA,NA,SAN BERNARDINO,071
92339,FOREST FALLS,CA,06,34.09677,-116.842213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,341.25,NA,NA,NA,SAN BERNARDINO,071
92340,HESPERIA,CA,06,34.4264,-117.3001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,587,NA,NA,NA,SAN BERNARDINO,071
92342,HELENDALE,CA,06,34.77451,-117.330366,NA,NA,NA,NA,NA,NA,500,NA,NA,NA,NA,NA,NA,NA,1786.15,NA,NA,NA,SAN BERNARDINO,071
92344,HESPERIA,CA,06,34.387229,-117.403127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,292,NA,NA,NA,SAN BERNARDINO,071
92345,HESPERIA,CA,06,34.391835,-117.3256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147,4807.67,NA,NA,NA,SAN BERNARDINO,071
92346,HIGHLAND,CA,06,34.119831,-117.168928,NA,NA,NA,NA,NA,NA,375,NA,NA,NA,NA,NA,NA,159,5722.57,NA,NA,NA,SAN BERNARDINO,071
92350,LOMA LINDA,CA,06,34.052325,-117.261598,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SAN BERNARDINO,071
92352,LAKE ARROWHEAD,CA,06,34.26813,-117.189867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,3982.05,NA,NA,NA,SAN BERNARDINO,071
92354,LOMA LINDA,CA,06,34.053138,-117.251523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2133.9900000000002,NA,NA,NA,SAN BERNARDINO,071
92356,LUCERNE VALLEY,CA,06,34.524556,-116.888246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,486,NA,NA,NA,SAN BERNARDINO,071
92358,LYTLE CREEK,CA,06,34.268318,-117.540695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200.5,NA,NA,NA,SAN BERNARDINO,071
92359,MENTONE,CA,06,34.113218,-117.072704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.15,NA,NA,NA,SAN BERNARDINO,071
92363,NEEDLES,CA,06,34.655207,-114.643712,NA,NA,NA,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,767.24,NA,NA,NA,SAN BERNARDINO,071
92368,ORO GRANDE,CA,06,34.660712,-117.286965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2887.5,NA,NA,NA,SAN BERNARDINO,071
92371,PHELAN,CA,06,34.43494,-117.549398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116.75,NA,NA,NA,SAN BERNARDINO,071
92372,PINON HILLS,CA,06,34.446327,-117.619878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,SAN BERNARDINO,071
92373,REDLANDS,CA,06,33.999085,-117.148994,NA,111.86,NA,NA,250,NA,517.6800000000001,NA,NA,225,NA,680,NA,492,9434.84,NA,NA,NA,SAN BERNARDINO,071
92374,REDLANDS,CA,06,34.06826,-117.172503,NA,100,NA,NA,NA,NA,270,NA,NA,NA,NA,NA,NA,300,6236.67,NA,NA,20,SAN BERNARDINO,071
92375,REDLANDS,CA,06,34.0618,-117.1819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250,293,NA,NA,NA,SAN BERNARDINO,071
92376,RIALTO,CA,06,34.103086,-117.387353,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,674,1911,NA,NA,NA,SAN BERNARDINO,071
92377,RIALTO,CA,06,34.160757,-117.392737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,3393.37,NA,NA,NA,SAN BERNARDINO,071
92382,RUNNING SPRINGS,CA,06,34.198716,-117.132618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,506.93,NA,NA,NA,SAN BERNARDINO,071
92385,SKYFOREST,CA,06,34.211236,-117.124233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.5,NA,NA,NA,SAN BERNARDINO,071
92386,SUGARLOAF,CA,06,34.243014,-116.831303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,240,NA,NA,NA,SAN BERNARDINO,071
92391,TWIN PEAKS,CA,06,34.2422,-117.2312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,553.75,375.49,NA,NA,SAN BERNARDINO,071
92392,VICTORVILLE,CA,06,34.477937,-117.403567,NA,NA,NA,NA,NA,NA,2800,NA,NA,NA,NA,NA,NA,54,2062.33,NA,NA,NA,SAN BERNARDINO,071
92393,VICTORVILLE,CA,06,34.5362,-117.2905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,280,NA,NA,NA,SAN BERNARDINO,071
92394,VICTORVILLE,CA,06,34.570981,-117.31612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,469.25,NA,NA,NA,SAN BERNARDINO,071
92395,VICTORVILLE,CA,06,34.517792,-117.298964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1388.1499999999999,NA,NA,NA,SAN BERNARDINO,071
92397,WRIGHTWOOD,CA,06,34.347704,-117.57373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2204.56,NA,NA,NA,SAN BERNARDINO,071
92398,YERMO,CA,06,34.888345,-117.056801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,NA,SAN BERNARDINO,071
92399,YUCAIPA,CA,06,34.044888,-117.013718,NA,NA,NA,NA,NA,NA,1816.1,NA,NA,NA,NA,NA,NA,475.86,4352.32,NA,NA,NA,SAN BERNARDINO,071
92402,SAN BERNARDINO,CA,06,34.1216,-117.3022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,SAN BERNARDINO,071
92404,SAN BERNARDINO,CA,06,34.177008,-117.279092,1000,NA,NA,NA,NA,NA,250,NA,NA,NA,NA,NA,NA,181.36,3166,NA,NA,NA,SAN BERNARDINO,071
92405,SAN BERNARDINO,CA,06,34.144301,-117.30955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,951.25,NA,NA,NA,SAN BERNARDINO,071
92407,SAN BERNARDINO,CA,06,34.244058,-117.308554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1043.5,NA,NA,15,SAN BERNARDINO,071
92408,SAN BERNARDINO,CA,06,34.078552,-117.257876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1126.25,NA,NA,NA,SAN BERNARDINO,071
92410,SAN BERNARDINO,CA,06,34.101527,-117.29364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,521.5,NA,NA,NA,SAN BERNARDINO,071
92411,SAN BERNARDINO,CA,06,34.122887,-117.327974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,SAN BERNARDINO,071
92423,SAN BERNARDINO,CA,06,34.1216,-117.3022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,SAN BERNARDINO,071
92501,RIVERSIDE,CA,06,33.994259,-117.377758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123,200.2,NA,NA,RIVERSIDE,065
92503,RIVERSIDE,CA,06,33.899075,-117.439968,NA,NA,500,NA,NA,NA,650,NA,NA,NA,NA,NA,NA,417.8,3351.7,360,NA,NA,RIVERSIDE,065
92504,RIVERSIDE,CA,06,33.903949,-117.405431,NA,NA,NA,NA,NA,NA,NA,5600,NA,NA,NA,NA,NA,100,6692.15,NA,NA,NA,RIVERSIDE,065
92505,RIVERSIDE,CA,06,33.935482,-117.492285,NA,NA,NA,NA,250,NA,1266.73,NA,NA,NA,NA,NA,NA,NA,329.41,553.72,NA,NA,RIVERSIDE,065
92506,RIVERSIDE,CA,06,33.93272,-117.349823,NA,NA,NA,NA,NA,NA,2558.33,NA,NA,250,NA,NA,NA,107,9018.02,250,NA,NA,RIVERSIDE,065
92507,RIVERSIDE,CA,06,33.970023,-117.323008,NA,NA,NA,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,184,991.89,250,NA,NA,RIVERSIDE,065
92508,RIVERSIDE,CA,06,33.88878,-117.321421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,240,NA,500,2863.8,NA,NA,NA,RIVERSIDE,065
92509,JURUPA VALLEY,CA,06,33.998649,-117.447392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,465,NA,147.14,1955.75,NA,NA,2,RIVERSIDE,065
92516,RIVERSIDE,CA,06,33.9533,-117.3955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,870.5,NA,NA,NA,RIVERSIDE,065
92518,MARCH AIR RESERVE BASE,CA,06,33.884414,-117.278697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,243.75,NA,NA,NA,RIVERSIDE,065
92530,LAKE ELSINORE,CA,06,33.623306,-117.396752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131,2316.87,NA,NA,3,RIVERSIDE,065
92532,LAKE ELSINORE,CA,06,33.707772,-117.31279,NA,NA,NA,NA,NA,NA,1200,NA,NA,NA,NA,250,NA,NA,1368.37,NA,NA,NA,RIVERSIDE,065
92536,AGUANGA,CA,06,33.508818,-116.814257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,809.3,NA,NA,NA,RIVERSIDE,065
92539,ANZA,CA,06,33.557385,-116.69589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3283.75,NA,NA,NA,RIVERSIDE,065
92543,HEMET,CA,06,33.708506,-116.981212,NA,NA,NA,NA,500,NA,NA,NA,NA,NA,NA,NA,NA,127,2055.15,NA,NA,NA,RIVERSIDE,065
92544,HEMET,CA,06,33.639976,-116.892206,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2909.05,NA,500,NA,RIVERSIDE,065
92545,HEMET,CA,06,33.727637,-117.061934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5456.2,NA,NA,NA,RIVERSIDE,065
92548,HOMELAND,CA,06,33.760223,-117.103682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,302.15,NA,NA,NA,RIVERSIDE,065
92549,IDYLLWILD,CA,06,33.786625,-116.772736,NA,NA,NA,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,164.32999999999998,NA,NA,NA,RIVERSIDE,065
92551,MORENO VALLEY,CA,06,33.880882,-117.224713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,282.4,NA,NA,NA,RIVERSIDE,065
92552,MORENO VALLEY,CA,06,33.8081,-117.101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,225,NA,NA,NA,RIVERSIDE,065
92553,MORENO VALLEY,CA,06,33.92199,-117.249371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004.49,NA,NA,NA,RIVERSIDE,065
92555,MORENO VALLEY,CA,06,33.901688,-117.107273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2650,1484,NA,NA,NA,RIVERSIDE,065
92556,MORENO VALLEY,CA,06,33.9701,-117.1101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,202.5,NA,NA,NA,RIVERSIDE,065
92557,MORENO VALLEY,CA,06,33.973926,-117.258816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1391,250,NA,NA,RIVERSIDE,065
92561,MOUNTAIN CENTER,CA,06,33.663783,-116.474175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1535.7,NA,NA,NA,RIVERSIDE,065
92562,MURRIETA,CA,06,33.542828,-117.26895,30,1000,NA,NA,NA,NA,2225,NA,NA,NA,NA,NA,NA,NA,10661.25,NA,NA,NA,RIVERSIDE,065
92563,MURRIETA,CA,06,33.586008,-117.140955,NA,NA,NA,NA,NA,NA,1316.73,NA,NA,NA,NA,NA,NA,NA,4781.78,NA,NA,NA,RIVERSIDE,065
92564,MURRIETA,CA,06,33.5539,-117.2132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,NA,NA,NA,RIVERSIDE,065
92567,NUEVO,CA,06,33.809223,-117.103714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1438.75,NA,NA,NA,RIVERSIDE,065
92570,PERRIS,CA,06,33.778829,-117.326646,NA,NA,NA,NA,NA,NA,206.88,NA,NA,NA,NA,NA,NA,NA,2728.36,NA,NA,NA,RIVERSIDE,065
92571,PERRIS,CA,06,33.830672,-117.195495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155,NA,NA,NA,RIVERSIDE,065
92572,PERRIS,CA,06,33.7825,-117.2275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,348,NA,NA,NA,RIVERSIDE,065
92581,SAN JACINTO,CA,06,33.7837,-116.9578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2300,NA,NA,NA,RIVERSIDE,065
92582,SAN JACINTO,CA,06,33.811215,-117.020098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,675.08,NA,NA,NA,RIVERSIDE,065
92583,SAN JACINTO,CA,06,33.803957,-116.924742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,642.5,NA,NA,NA,RIVERSIDE,065
92584,MENIFEE,CA,06,33.657528,-117.189107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,9030.53,NA,NA,NA,RIVERSIDE,065
92585,MENIFEE,CA,06,33.738922,-117.182112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,905,NA,NA,NA,RIVERSIDE,065
92586,MENIFEE,CA,06,33.707286,-117.199405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3389.99,NA,NA,NA,RIVERSIDE,065
92587,MENIFEE,CA,06,33.699462,-117.253596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4693.76,NA,NA,NA,RIVERSIDE,065
92589,TEMECULA,CA,06,33.4939,-117.1475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3126.25,NA,NA,NA,RIVERSIDE,065
92590,TEMECULA,CA,06,33.484384,-117.233784,NA,NA,NA,NA,NA,NA,7700,NA,NA,NA,NA,NA,NA,100,1006.25,500,NA,NA,RIVERSIDE,065
92591,TEMECULA,CA,06,33.527942,-117.101918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,4348.9,500,NA,6,RIVERSIDE,065
92592,TEMECULA,CA,06,33.540993,-117.008339,NA,NA,NA,NA,NA,NA,500,NA,NA,205,NA,NA,NA,1204.2,14749.68,NA,NA,NA,RIVERSIDE,065
92593,TEMECULA,CA,06,33.4939,-117.1475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,968.5,NA,NA,NA,RIVERSIDE,065
92595,WILDOMAR,CA,06,33.62168,-117.259824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1632.29,NA,NA,NA,RIVERSIDE,065
92596,WINCHESTER,CA,06,33.634437,-117.070616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1111.45,NA,NA,NA,RIVERSIDE,065
92602,IRVINE,CA,06,33.748442,-117.745505,NA,NA,NA,NA,NA,NA,500,NA,NA,NA,1400,NA,NA,NA,2297.11,NA,NA,NA,ORANGE,059
92603,IRVINE,CA,06,33.624468,-117.795152,600,250,NA,NA,NA,NA,8850,NA,NA,NA,NA,NA,NA,100,10586.16,NA,NA,NA,ORANGE,059
92604,IRVINE,CA,06,33.690273,-117.789938,NA,250,NA,NA,NA,NA,350,NA,NA,250,NA,1265,NA,500,698.23,250,NA,NA,ORANGE,059
92605,HUNTINGTON BEACH,CA,06,33.7036,-117.9942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,NA,NA,NA,ORANGE,059
92606,IRVINE,CA,06,33.699822,-117.816856,NA,NA,NA,NA,1001,NA,NA,NA,NA,NA,NA,NA,NA,125,8628.5,NA,NA,NA,ORANGE,059
92607,LAGUNA NIGUEL,CA,06,33.5425,-117.7825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,455.5,NA,NA,NA,ORANGE,059
92609,EL TORO,CA,06,33.5955,-117.7077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.5,NA,NA,NA,ORANGE,059
92610,FOOTHILL RANCH,CA,06,33.709392,-117.667037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1095.25,NA,NA,NA,ORANGE,059
92612,IRVINE,CA,06,33.661515,-117.821661,NA,250,NA,NA,1000,NA,2890.94,NA,NA,NA,NA,NA,NA,114,11544.37,NA,250,88.43,ORANGE,059
92614,IRVINE,CA,06,33.68411,-117.827543,NA,NA,NA,NA,NA,NA,2700,NA,NA,250,NA,NA,NA,1786.36,13901.88,500,NA,NA,ORANGE,059
92615,HUNTINGTON BEACH,CA,06,33.6606,-117.9983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,586.5,NA,NA,NA,ORANGE,059
92616,IRVINE,CA,06,33.6695,-117.8222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,NA,NA,NA,ORANGE,059
92617,IRVINE,CA,06,33.643014,-117.841949,500,NA,350,NA,NA,NA,2372.16,NA,NA,NA,NA,NA,NA,50,28,NA,NA,250,ORANGE,059
92618,IRVINE,CA,06,33.685157,-117.734614,500,NA,NA,NA,NA,NA,6050,NA,NA,1000,NA,NA,NA,534.27,5558.74,400,NA,1,ORANGE,059
92619,IRVINE,CA,06,33.6695,-117.8222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,416.89,NA,NA,NA,ORANGE,059
92620,IRVINE,CA,06,33.70899,-117.758996,NA,300,NA,NA,500,NA,425,NA,NA,NA,NA,NA,NA,1659,6812.56,NA,NA,2000,ORANGE,059
92624,CAPISTRANO BEACH,CA,06,33.455734,-117.664724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3147.5,NA,NA,NA,ORANGE,059
92625,CORONA DEL MAR,CA,06,33.599362,-117.865873,NA,600,NA,NA,NA,NA,20150,NA,NA,NA,NA,1250,NA,277,17762.95,251,424.82,10,ORANGE,059
92626,COSTA MESA,CA,06,33.679094,-117.90553,NA,NA,NA,NA,NA,NA,7180,NA,NA,2800,NA,NA,NA,514,15852.43,NA,NA,NA,ORANGE,059
92627,COSTA MESA,CA,06,33.648991,-117.91778,NA,1000,NA,NA,NA,NA,1085.81,NA,NA,NA,NA,NA,NA,489,6777.32,NA,NA,NA,ORANGE,059
92628,COSTA MESA,CA,06,33.6414,-117.9178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,NA,NA,NA,ORANGE,059
92629,DANA POINT,CA,06,33.477968,-117.705853,NA,500,NA,500,NA,NA,2500,NA,NA,NA,NA,2075,NA,162,16015.94,1000,NA,NA,ORANGE,059
92630,LAKE FOREST,CA,06,33.644304,-117.678912,50,600,NA,NA,250,NA,3670,NA,NA,NA,NA,NA,NA,550,5837.08,250,NA,NA,ORANGE,059
92637,LAGUNA WOODS,CA,06,33.607122,-117.731077,NA,139.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,1712.23,1000,NA,NA,ORANGE,059
92646,HUNTINGTON BEACH,CA,06,33.664935,-117.964196,500,783.15,NA,NA,NA,NA,1121.02,NA,NA,NA,NA,2500,NA,101,15864.52,NA,NA,NA,ORANGE,059
92647,HUNTINGTON BEACH,CA,06,33.726824,-118.006881,NA,NA,NA,NA,NA,NA,731.71,NA,NA,NA,NA,NA,NA,2847,7511.16,NA,NA,492.35,ORANGE,059
92648,HUNTINGTON BEACH,CA,06,33.67674,-118.02116,NA,NA,NA,NA,NA,300,1700,NA,NA,NA,NA,NA,NA,2472.9,15106.89,300,NA,NA,ORANGE,059
92649,HUNTINGTON BEACH,CA,06,33.72226,-118.05429,NA,250,NA,NA,NA,NA,2700,NA,NA,NA,NA,NA,NA,47,12210.58,NA,500,101,ORANGE,059
92651,LAGUNA BEACH,CA,06,33.545128,-117.776058,500,2850,NA,NA,NA,NA,10075.34,NA,NA,NA,NA,250,NA,77,18370.67,750,1865,NA,ORANGE,059
92652,LAGUNA BEACH,CA,06,33.5425,-117.7825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,37.5,NA,NA,NA,ORANGE,059
92653,LAGUNA HILLS,CA,06,33.593985000000004,-117.709877,NA,NA,NA,NA,NA,NA,1075,NA,NA,NA,NA,NA,NA,787,8039.9,NA,NA,38.43,ORANGE,059
92654,LAGUNA HILLS,CA,06,33.5425,-117.7825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,ORANGE,059
92655,MIDWAY CITY,CA,06,33.743174,-117.985291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,270,295.5,NA,NA,NA,ORANGE,059
92656,ALISO VIEJO,CA,06,33.57358,-117.729559,728,NA,NA,NA,2000,NA,800,NA,NA,NA,NA,NA,NA,855.9,6261.4,NA,1053.23,1701,ORANGE,059
92657,NEWPORT COAST,CA,06,33.59315,-117.831175,NA,250,NA,NA,NA,NA,6775,NA,NA,NA,NA,500,NA,NA,4238.53,NA,NA,500,ORANGE,059
92658,NEWPORT BEACH,CA,06,33.6187,-117.9283,NA,NA,NA,NA,NA,NA,2700,NA,NA,NA,NA,NA,NA,NA,1689.62,NA,NA,NA,ORANGE,059
92659,NEWPORT BEACH,CA,06,33.6187,-117.9283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250,NA,NA,4087.75,NA,NA,NA,ORANGE,059
92660,NEWPORT BEACH,CA,06,33.637966,-117.873246,5500,350,NA,NA,NA,NA,22700,NA,NA,513.98,NA,982.8,NA,609,61822.47,500,NA,NA,ORANGE,059
92661,NEWPORT BEACH,CA,06,33.602345,-117.901905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9182.88,NA,NA,NA,ORANGE,059
92662,NEWPORT BEACH,CA,06,33.60115,-117.891139,NA,NA,NA,NA,NA,NA,500,NA,NA,NA,NA,NA,NA,NA,1996.5,NA,NA,30,ORANGE,059
92663,NEWPORT BEACH,CA,06,33.626576,-117.930504,NA,350,NA,1000,NA,NA,12375,NA,NA,NA,NA,NA,NA,172,13668.44,1025,NA,500,ORANGE,059
92672,SAN CLEMENTE,CA,06,33.392882,-117.529632,NA,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14805.64,NA,NA,NA,ORANGE,059
92673,SAN CLEMENTE,CA,06,33.465829,-117.618662,NA,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7270.42,NA,NA,15,ORANGE,059
92675,SAN JUAN CAPISTRANO,CA,06,33.570482,-117.549656,1000,500,NA,NA,NA,NA,10600,NA,NA,NA,NA,NA,NA,2800,9674.09,NA,NA,NA,ORANGE,059
92676,SILVERADO,CA,06,33.751139,-117.607801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,ORANGE,059
92677,LAGUNA NIGUEL,CA,06,33.533718,-117.707353,NA,NA,NA,NA,1000,NA,1750,NA,NA,1000,NA,250,NA,2713,15028.37,NA,NA,3591.86,ORANGE,059
